"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","city","state","zip"
"CALIFORNIA COUNCIL FOR AFFORDABLE HOUSING PAC","org_rg_1603","2fe32dfd-3e70-49e4-ab09-85c7f43658cc",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1388166",7,34800,11949.23,"Sacramento","CA","95814 | 95814-4439"
"CALIFORNIA ENVIRONMENTAL VOTERS","org_rg_1612","a870596d-8cd5-45c0-966e-830b83495534",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,23,31009.4,31009.4,"Oakland","CA","94607 | 94612"
"ELECTING CLIMATE CHAMPIONS FUND SPONSORED BY CALIFORNIA ENVIRONMENTAL VOTERS","org_rg_1612","e93d9ba2-ac13-4cf2-a0aa-e69832fdfef5",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge","743094",1,5000,31009.4,"Oakland","CA","94612"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA PAC IE COMMITTEE","org_rg_162","b0378b07-306e-4554-a381-43fac72325d4",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1266887",1,15000,5e+05,"Sacramento","CA","95814"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE","org_rg_162","b0378b07-306e-4554-a381-43fac72325d4",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1266887",1,1e+05,5e+05,"Sacramento","CA","95814"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA IEC","org_rg_162","b0378b07-306e-4554-a381-43fac72325d4",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1266887",5,625000,5e+05,"Sacramento | Washington","CA | DC","20024 | 95814 | 95814-3946"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA INDEPENDENT EXPENDITURE COMMITTEE","org_rg_162","b0378b07-306e-4554-a381-43fac72325d4",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1266887",2,30000,5e+05,"Sacramento","CA","95814"
"CALIFORNIA NATIONS INDIAN GAMING ASSOCIATION","org_rg_1625","54f94eec-8416-4c09-8bae-3838669393a4",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,4,0,15000,"SACRAMENTO","CA","95835"
"CALIFORNIA NATIONS INDIAN GAMING ASSOCIATION SOVEREIGNTY PROTECTION FUND","org_rg_1625","6c105b58-3a32-47a8-b376-c087408c2b35",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge","1266480",4,24000,15000,"Los Angeles","CA","90071 | 90071-3314"
"CALIFORNIA LIFE SCIENCES","org_rg_163","cbab6728-e8e9-45c9-a709-dace2baee564",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,17,258657.86,258657.86,"San Diego","CA","92121"
"CALIFORNIA LIFE SCIENCES ASSOCIATION PAC","org_rg_163","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f","CALIFORNIA LIFE SCIENCES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1272633",2,10000,258657.86,"Sacramento","CA","95814"
"CALIFORNIA LIFE SCIENCES ASSOCIATION POLITICAL ACTION COMMITTEE","org_rg_163","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","1272633",1,4500,258657.86,"Sacramento","CA","95814"
"CALIFORNIA LIFE SCIENCES PAC","org_rg_163","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","1272633",1,1500,258657.86,"Sacramento","CA","95814"
"CALIFORNIA LIFE SCIENCES POLITICAL ACTION COMMITTEE","org_rg_163","6d6a2cb8-a171-49bb-98ab-f8ead4ab806f",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1272633",3,18400,258657.86,"Sacramento","CA","95814"
"CALIFORNIA RESOURCE CORPORATION","org_rg_1638","77c1301d-f478-4d0f-aa89-26b964a1fa2e",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy | map1_bridge",NA,1,5900,50000,"Sacramento","CA","95814"
"CALIFORNIA RESOURCES CORPORATION","org_rg_1638","2b7c4b90-fb80-4477-ba67-7ec9c01fa20f",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5900,50000,"Sacramento","CA","95814"
"CALIFORNIA RESOURCES CORPORATION (CRC) SERVICES, LLC","org_rg_1638","7c0fb61f-e95d-4587-8a76-bf81ae915397",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5900,50000,"Long Beach","CA","90831"
"CALIFORNIA RESOURCES CORPORATION AND SUBSIDIARIES(MATTHEW ALVAREZ)","org_rg_1638","0a3f4849-4b77-41ec-af99-48d88b6c22e3",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,5,70900,50000,"Long Beach","CA","90831"
"CALIFORNIA RESOURCES CORPORATION SERVICES (CRC), LLC","org_rg_1638","f5a207a9-d73d-42c4-9c91-6fdf68773522",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,11800,50000,"Long Beach","CA","90831"
"CRC SERVICES, LLC(LEON J. FRANCISCO)","org_rg_1638","5063c119-95d4-45a8-bb47-5c35ad4a655b",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4 | map1_bridge",NA,1,2000,50000,"Long Beach","CA","90831"
"CRC SERVICES, LLC(MARIA SPERBER)","org_rg_1638","5063c119-95d4-45a8-bb47-5c35ad4a655b",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,9800,50000,"Long Beach","CA","90831"
"CALIFORNIA FOR JOBS AND A STRONG ECONOMY","org_rg_164","963568be-b946-4a3b-89b1-602df503dd03",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","1275549",1,2500,7900,"Sacramento","CA","95841"
"CALIFORNIANS FOR JOBS & A STRONG ECONOMY","org_rg_164","963568be-b946-4a3b-89b1-602df503dd03",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1275549",2,7900,7900,"Sacramento","CA","95841"
"CALIFORNIANS FOR JOBS AND A STRONG ECONOMY","org_rg_164","963568be-b946-4a3b-89b1-602df503dd03",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1275549",9,30500,7900,"Sacramento","CA","95841"
"WINE INSTITUTE","org_rg_165","8eabd414-94f1-4d62-93c2-ca911dbedff4",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,18,20203.08,20203.08,"San Francisco","CA","94105"
"WINE INSTITUTE CA PAC","org_rg_165","4775cf7a-6b89-40e3-b0f1-b6be39a7ead1",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1277874",2,3000,20203.08,"Long Beach","CA","90802"
"WINE INSTITUTE CALIFORNIA PAC","org_rg_165","4775cf7a-6b89-40e3-b0f1-b6be39a7ead1","WINE INSTITUTE CALIFORNIA","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1277874",14,30700,20203.08,"Long Beach | LONG BEACH","CA","90802 | 90802-5054"
"GOLDEN STATE LEADERSHIP FUND","org_rg_166","499acafd-5086-4b29-aa90-c957115a8816",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1281772",1,15000,16500,"Los Angeles","CA","90071"
"GOLDEN STATE LEADERSHIP FUND PAC","org_rg_166","499acafd-5086-4b29-aa90-c957115a8816",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1281772",1,16500,16500,"Los Angeles","CA","90071-3314"
"CALPINE CORP","org_rg_1662","03177362-6720-4a15-b321-3c3f555e3528",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,2057,30000,"Sacramento","CA","95814"
"CALPINE CORPORATION","org_rg_1662","6a5ce270-8cc0-4e52-8698-8d440171d7fd",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,27,83700,30000,"Houston | HOUSTON","TX","77002 | 77002-2712 | 77002-2743"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSN OF AMERICA","org_rg_167","b05154cc-d78b-4391-9391-954ca6d547fe",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,19600,40000,"Sacramento","CA","95814"
"PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSN OF AMERICA PAC","org_rg_167","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1282378",2,6000,40000,"Sacramento","CA","95814-3945"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSN OF AMERICA PAC","org_rg_167","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSOCIATION OF AMERICA","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1282378",3,6000,40000,"Sacramento","CA","95814"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSOCIATION AMERICA PAC","org_rg_167","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1282378",1,2000,40000,"Sacramento","CA","95814"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS ASSOCIATION OF AMERICA PAC","org_rg_167","bea4ff99-a150-4ff3-99b8-7c2ddb23cb90","PHARMACEUTICAL RESEARCH & MANUFACTURERS ASSOCIATION OF AMERICA","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1282378",12,42200,40000,"Sacramento","CA","95814 | 95814-3907"
"PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA","org_rg_167","91e2efdd-3a08-4127-a48f-bbcb209c59f0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge",NA,1,40000,40000,"Sacramento","CA","95814"
"CALIFORNIA APARTMENT ASSOCIATION INDEPENDENT EXPENDITURE COMMITTEE","org_rg_168","0bdc2379-fff6-4f9d-9fed-5456e7cc6676",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1294628",5,985000,760000,"Granite Bay | Sacramento | SACRAMENTO","CA","95746 | 95814"
"COMMITTEE TO EXPAND THE MIDDLE CLASS CANDIDATE COMMITTEE, SPONSORED BY AIRBNB, INC.","org_rg_168","0bdc2379-fff6-4f9d-9fed-5456e7cc6676",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1294628",1,2e+05,760000,"San Rafael","CA","94901"
"UNITED NURSES ASSOCIATION OF CA/UNION OF HEALTH CARE PROFESSIONALS","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1295768",1,5900,109980,"Long Beach","CA","90802"
"UNITED NURSES ASSOCIATION OF CA/UNION OF HEALTH CARE PROFESSIONALS (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS)","org_rg_169","93ff65b3-8806-4425-aa39-49541d737cad",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,6,54990,109980,"San Dimas","CA","91773"
"UNITED NURSES ASSOCIATION OF CALIFORNIA (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS)","org_rg_169","4d61995d-fdc9-4bbc-a605-857f51ba5da9",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,4,54990,109980,"San Dimas","CA","91773"
"UNITED NURSES ASSOCIATION OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC)","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1295768",6,86400,109980,"Long Beach | Sacramento","CA","90802 | 95814-4602"
"UNITED NURSES ASSOCIATION OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1295768",6,94400,109980,"Long Beach","CA","90802"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC)","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1295768",2,14000,109980,"LONG BEACH | Sacramento","CA","90802 | 95814-4504"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SCC","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id","1295768",1,2500,109980,"Sacramento","CA","95814-4602"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1295768",1,5900,109980,"Long Beach","CA","90802"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA/ UNION OF HEALTH CARE PROFESSIONALS","org_rg_169","cb188351-e77a-4adc-8ac0-2c58b42171fe",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,19,34626.87,109980,"San Dimas","CA","91733"
"UNITED NURSES ASSOCIATIONS OF CALIFORNIA/UNION OF HEALTH CARE PROFESSIONALS PAC (UNAC PAC) SMALL CONTRIBUTOR COMMITTEE","org_rg_169","524910d6-05ce-43fb-8834-11d0f8253c01",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1295768",2,7000,109980,"Long Beach","CA","90802"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC","org_rg_170","6420771a-4493-4871-a500-dbc8538fae89",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1299236",1,2500,11244.31,"Sacramento","CA","95814"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIAL ASSOCIATION PAC (CALCIMA)","org_rg_170","6420771a-4493-4871-a500-dbc8538fae89",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1299236",4,11244.31,11244.31,"Sacramento","CA","95814"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIALS ASSOCIATION","org_rg_170","9e511d9b-c013-42e7-94be-f5d56b91abfb",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,13,7296.3,11244.31,"Sacramento","CA","95814"
"CALIFORNIA CONSTRUCTION & INDUSTRIAL MATERIALS ASSOCIATION PAC","org_rg_170","6420771a-4493-4871-a500-dbc8538fae89",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1299236",5,15244.31,11244.31,"Sacramento","CA","95814"
"CALIFORNIA ASSOCIATION OF DENTAL PLANS PAC","org_rg_175","8fa90c8c-a28d-4424-afe6-5d8466789741",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1305436",1,1500,10000,"Sacramento","CA","95814"
"CALIFORNIA ASSOCIATION OF DENTAL PLANS POLITICAL ACTION COMMITTEE","org_rg_175","8fa90c8c-a28d-4424-afe6-5d8466789741",NA,"new_entity",FALSE,FALSE,FALSE,"same_contributor_id","1305436",2,10000,10000,"Sacramento","CA","95814"
"CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC) (FEC ID# C00148031)","org_rg_1776","2c07ec08-135e-47c3-8c73-a8939d087df9",NA,"new_entity",FALSE,FALSE,FALSE,"map1_bridge","1307878",1,1500,10000,"Irving","TX","75039"
"CATERPILLAR, INC.","org_rg_1776","343422b4-2443-4f11-8d04-d14236a982ac",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,15000,10000,"Folsom | Peoria","CA | IL","61629 | 95630"
"PACE OF CA SCHOOL EMPLOYEES ASSOCIATION","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1325942",2,0,39200,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1325942",2,39200,39200,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1325942",1,1500,39200,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FEC ID# C00480830) SCC","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id","1325942",1,1500,39200,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED ID #C00480830) SCC","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1325942",1,2000,39200,"Sacramento","CA","95814"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID #C00480830)","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41","CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","1325942",2,21100,39200,"Sacramento","CA","95814-4503"
"PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION LOCAL, STATE, FEDERAL CANDIDATES (FED PAC ID C00480830)","org_rg_178","1bbe4ce2-bcfb-4cc4-a299-6a0cc8989a41",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1325942",1,15000,39200,"Sacramento","CA","95814"
"BOEING COMPANY POLITICAL ACTION COMMITTEE (FED PAC ID C00142711), THE","org_rg_179","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","BOEING","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1329180",1,5900,56000,"Arlington","VA","22202"
"THE BOEING COMPANY PAC (FEC ID# C00142711)","org_rg_179","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1329180",3,11800,56000,"Arlington","VA","22202"
"THE BOEING COMPANY PAC (FED PAC ID #C00142711)","org_rg_179","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1329180",1,5900,56000,"Arlington","VA","22202"
"THE BOEING COMPANY PAC (FED PAC ID C00142711)","org_rg_179","e1aeca0d-f777-4fdb-a96a-68b5e774ba9a","BOEING","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1329180",4,56000,56000,"Arlington","VA","22202"
"CEMEX","org_rg_1798","b47f15a4-9526-4302-8117-9cf6c16a409d",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,8672.08,7500,"Folsom | Friant | West Palm Beach","CA | FL","33401 | 93626 | 95630"
"CEMEX MATERIALS LLC","org_rg_1798","f380b2fa-6553-431c-ad7a-dc637be826a5",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,7400,7500,"West Palm Beach","FL","33401"
"CA STATE ASSOCIATION OF ELECTRICAL WORKERS","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,11900,250000,"San Francisco","CA","94117"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKER SMALL CONTRIBUTOR COMMITTEE","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","743107",4,17500,250000,"San Francisco","CA","94117"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743107",21,387400,250000,"San Francisco | SAN FRANCISCO","CA","94117 | 94117-3515"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS PAC","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743107",3,12500,250000,"San Francisco","CA","94117"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS POLITICAL ACCOUNT","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id","743107",1,10000,250000,"San Francisco","CA","94117"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS SMALL CONTRIBUTOR COMMITTEE","org_rg_18","102349ec-bf3b-473e-9398-15d861f4f805","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","743107",5,47100,250000,"San Francisco","CA","94117"
"CENTENE AND ITS AFFILIATE HEALTH NET COMMUNITY SOLUTIONS, INC.","org_rg_1804","ac8919b4-dd31-4b63-8c70-6c45793c39c5",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,11700,78400,"Sacramento","CA","95814"
"CENTENE AND ITS AFFILIATE HEALTH NET(ALLISSA KO)","org_rg_1804","e30e4bb7-b71a-4091-9f19-9fe54f5a3137",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,20000,78400,"Sacramento","CA","95814"
"CENTENE AND ITS AFFLIATE HEALTH NET","org_rg_1804","e56ff30a-48bb-42fa-a59b-9eec93dd648e",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge",NA,1,1500,78400,"Sacramento","CA","95814"
"CENTENE CORPORATION","org_rg_1804","051a73e8-b3d0-45e4-9bb8-002afd4dd949",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,3000,78400,"St Louis","MO","63105"
"CENTENE MANAGEMENT COMPANY LLC (KATIE PHILLIPS)","org_rg_1804","42a7ea79-c18e-4c7e-8a26-083af9a1d1f6",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,2,78400,78400,"Sacramento","CA","95814-3765"
"CENTENE MANAGEMENT COMPANY, LLC AND ITS AFFILIATE HEALTH NET","org_rg_1804","d031e75f-9f2a-48da-8a9e-585b1423c3d8","CENTENE MANAGEMENT COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,13,25300,78400,"Saint Louis | St. Louis","MO","63105"
"HEALTH NET","org_rg_1804","b78f795b-8890-48fa-8d05-04411d0982dc",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v1 | exact_name_v1 | map1_bridge",NA,3,1900,78400,"Glendale | Sacramento","CA","91203 | 95814"
"ABBOTT LABORATORIES EMPLOYEE PAC","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215","ABBOTT LABORATORIES","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1332968",1,5000,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE PAC (FEC ID# C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1332968",1,2000,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID # C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1332968",1,1500,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID #C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1332968",2,4500,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID# C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1332968",1,5000,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID #: C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215","ABBOTT LABORATORIES","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1332968",2,4000,15000,"Abbott Park","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID #C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","1332968",1,2000,15000,"North Chicago","IL","60064"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)","org_rg_181","ac7c5d79-8868-435b-a6c7-96b0ca230215","ABBOTT LABORATORIES","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","1332968",2,15000,15000,"Abbott Park","IL","60064"
