entity_name,canonical_name,entity_id,Contributor.ID,review_group_id,to_add_status,confirmed_link,flag,entity_status,confirmed,conflicting_contributor_ids,is_conflict,n_contributions,link_methods,total_amount,max_single_recipient,city,state,zip,notes
CALIFORNIA NEW CAR DEALERS ASSOCIATION,CALIFORNIA NEW CAR DEALERS ASSOCIATION,6f8a856f-9308-49eb-b561-61a0e276a3a3,NA,org_rg_5,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,34,exact_name_v1 | exact_name_v1 | map1_bridge,46806.75,78400,Sacramento,CA,95814,
CALIFORNIA NEW CAR DEALERS ASSOCIATION PAC,CALIFORNIA NEW CAR DEALERS ASSOCIATION,6f8a856f-9308-49eb-b561-61a0e276a3a3,1256259,org_rg_5,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,37900,78400,Sacramento,CA,95814,"different id, same pac concept"
CALIFORNIA NEW CAR DEALERS ASSOCIATION PAC,CALIFORNIA NEW CAR DEALERS ASSOCIATION,6f8a856f-9308-49eb-b561-61a0e276a3a3,741623,org_rg_5,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,34,same_contributor_id,248400,78400,Sacramento | SACRAMENTO,CA,95814 | 95814-4439,
ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,f85ef115-079f-4762-a667-998376eb6194,NA,org_rg_50_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,19,exact_name_v1 | exact_name_v1 | map1_bridge,32326.93,39000,Sacramento,CA,95814,
ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES (ACLHIC) PAC,ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,f85ef115-079f-4762-a667-998376eb6194,761012,org_rg_50_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,1500,39000,Sausalito,CA,94965,
ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES PAC,ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,f85ef115-079f-4762-a667-998376eb6194,761012,org_rg_50_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,3,same_contributor_id,5500,39000,Sausalito,CA,94965,
ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES PAC (ACLHIC PAC),ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,f85ef115-079f-4762-a667-998376eb6194,761012,org_rg_50_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,5,map1_bridge | same_contributor_id | same_contributor_id,59500,39000,Sausalito,CA,94965 | 94965-3321,
"DISABILITY PAC, SPONSORED BY ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES",DISABILITY PAC,952dcaa5-bfd0-4aef-a357-d1a42df08cc2,1252379,org_rg_50_b,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,4000,39000,Sausalito,CA,94965,
DISABILITY POLITICAL ACTION COMMITTEE SPONSORED BY ASSOCIATION FOR CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,DISABILITY PAC,952dcaa5-bfd0-4aef-a357-d1a42df08cc2,1252379,org_rg_50_b,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,2000,39000,Sausalito,CA,94965,
"DISABILITY POLITICAL ACTION COMMITTEE, SPONSORED BY ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES",DISABILITY PAC,952dcaa5-bfd0-4aef-a357-d1a42df08cc2,1252379,org_rg_50_b,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,2000,39000,Sausalito,CA,94965,
CA CORRECTIONAL PEACE OFFICERS ASSN PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,3000,2913863,Sacramento,CA,95814,
CA CORRECTIONAL PEACE OFFICERS ASSOCIATION PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,11800,2913863,Sacramento,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS  ASSOCIATION PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,1,same_contributor_id,3000,2913863,Sacramento,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOC PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,1,same_contributor_id,1500,2913863,Sacramento,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION (CCPOA) POLITICAL ACTION COMMITTEE,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,5,same_contributor_id,11800,2913863,Sacramento,CA,95814,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,40,map1_bridge | same_contributor_id | same_contributor_id,398400,2913863,Sacramento,CA,95814 | 95814-3926 | 95814-3970,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION POLITICAL ACTION COMMITTEE,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,830349,org_rg_81,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,TRUE,FALSE,6,map1_bridge | same_contributor_id | same_contributor_id,27500,2913863,Sacramento | SACRAMENTO,CA,95814 | 95814-3970,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION (INTERMEDIARY FOR MEMBERS UNDER $100),CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,NA,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,18,exact_name_v1 | exact_name_v1 | map1_bridge,2913863,2913863,West Sacramento,CA,95605-,
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION (CCPOA) LOCAL POLITICAL ACTION COMMITTEE,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,960532,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,5900,2913863,Sacramento,CA,95814,"different ids, not sure what local means"
CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION LOCAL PAC,CALIFORNIA CORRECTIONAL PEACE OFFICERS ASSOCIATION,87ec774e-605e-4528-83d6-60921b8b41c0,960532,org_rg_81,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,350000,2913863,Sacramento,CA,95814,
VERIZON COMMUNICATIONS INC. & IT'S AFFILIATES,VERIZON,ba347816-9ee3-4afc-ac68-f153e48456cd,NA,org_rg_8244,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,exact_name_v1,10000,25000,Washington,DC,20005,
VERIZON COMMUNICATIONS INC. AND ITS AFFILIATES,VERIZON,ba347816-9ee3-4afc-ac68-f153e48456cd,489222,org_rg_8244,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,exact_name_v1,5000,25000,Sacramento,CA,95814,
VERIZON COMMUNICATIONS INC. AND ITS AFFILIATES,VERIZON,ba347816-9ee3-4afc-ac68-f153e48456cd,NA,org_rg_8244,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,exact_name_v1 | exact_name_v1 | map1_bridge,29500,25000,Sacramento,CA,95814,
"VERIZON COMMUNICATIONS, INC.",VERIZON,ba347816-9ee3-4afc-ac68-f153e48456cd,NA,org_rg_8244,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,25000,25000,Sacramento,CA,95814-5002,
"VERIZON COMMUNICATIONS, INC. GOOD GOVERNMENT CLUB-CALIFORNIA",VERIZON,ba347816-9ee3-4afc-ac68-f153e48456cd,790703,org_rg_8244,add to map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,4900,25000,Newbury Park,CA,91320,
SEMPRA,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_89,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,44,exact_name_v1 | exact_name_v1 | map1_bridge,310675,185400,San Diego | SAN DIEGO,CA,92101,
SEMPRA ENERGY,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,488235,org_rg_89,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,exact_name_v1,20000,185400,San Diego,CA,92101,this is a major donor id
SEMPRA ENERGY,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_89,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,27,exact_name_v1 | exact_name_v1 | map1_bridge,184450,185400,Sacramento | San Diego,CA,92101 | 92101-7123 | 95814,
SEMPRA ENERGY EMPLOYEES POLITICAL ACTION COMMITTEE - STATE COMMITTEE,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,842008,org_rg_89,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,4,same_contributor_id,36100,185400,San Diego,CA,92101,
SEMPRA ENERGY EMPLOYEES STATE PAC,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,842008,org_rg_89,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,2900,185400,San Diego,CA,92101,
SEMPRA 'FORMERLY SEMPRA ENERGY',SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_89,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,12,exact_name_v1,143928,129128,San Diego,CA,92101,
SEMPRA FORMERLY SEMPRA ENERGY,SEMPRA ENERGY,d079c4a3-869d-479e-8088-9748f35874f2,NA,org_rg_89,add to map,yes,,new_entity,FALSE,FALSE,FALSE,3,exact_name_v1,8900,129128,San Diego,CA,92101,
CHULA VISTA FIREFIGHTERS LOCAL 2180 PAC,NA,d5dbb622-bc9e-4b75-9085-f42924c8ef1d,1221924,org_rg_9_a,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,5000,122600,Chula Vista,CA,91910-5804,
KERN COUNTY FIRE FIGHTERS UNION LOCAL 1301 POLITICAL ACTION COMMITTEE,NA,5859369f-c308-4905-a3a4-6bf1b2609000,744675,org_rg_9_b,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,4900,122600,Sacramento,CA,95814,
LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014,LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014,544c808c-31d0-4153-8f13-b837df229769,NA,org_rg_9_c,name is already canonical,yes,,new_entity,FALSE,TRUE,FALSE,32,exact_name_v1 | exact_name_v1 | map1_bridge,113050.1,122600,El Monte,CA,91731,
LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014 LEGISLATIVE FUND COMMITTEE,LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014,544c808c-31d0-4153-8f13-b837df229769,742008,org_rg_9_c,add to map,yes,,new_entity,FALSE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,88400,122600,El Monte,CA,91731 | 91731-3002,
LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014 LEGISLATIVE FUND COMMITTEE SMALL CONTRIBUTOR COMMITTEE,LOS ANGELES COUNTY FIREFIGHTERS LOCAL 1014,544c808c-31d0-4153-8f13-b837df229769,742008,org_rg_9_c,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge | same_contributor_id,1500,122600,El Monte,CA,91731,
SACRAMENTO AREA FIRE FIGHTERS LOCAL 522 PAC,SACRAMENTO AREA FIRE FIGHTERS LOCAL 522,c807cdc4-632c-4888-803e-af14eca0b2ca,746138,org_rg_9_d,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,4,map1_bridge | same_contributor_id | same_contributor_id,15500,122600,Sacramento,CA,95814,
SACRAMENTO AREA FIRE FIGHTERS LOCAL 522 POLITICAL ACTION COMMITTEE,SACRAMENTO AREA FIRE FIGHTERS LOCAL 522,c807cdc4-632c-4888-803e-af14eca0b2ca,746138,org_rg_9_d,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,2,same_contributor_id,45100,122600,Sacramento | SACRAMENTO,CA,95814 | 95814-3970,
CALIFORNIA FACULTY ASSOCIATION,CALIFORNIA FACULTY ASSOCIATION,07647947-b33d-4c9f-85fc-aac839d2201a,NA,org_rg_91_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,35,exact_name_v1 | exact_name_v1 | map1_bridge,77935.57,78400,Sacramento,CA,95814,
CALIFORNIA FACULTY ASSOCIATION POLITICAL ISSUES COMMITTEE,CALIFORNIA FACULTY ASSOCIATION,07647947-b33d-4c9f-85fc-aac839d2201a,881029,org_rg_91_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,35000,78400,Sacramento,CA,95814,
FACULTY FOR OUR UNIVERSITY'S FUTURE,FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,4,map1_bridge | same_contributor_id | same_contributor_id,35000,78400,Sacramento,CA,95814,
"FACULTY FOR OUR UNIVERSITY'S FUTURE, A CMTE SPONSORED BY THE CA FACULTY ASSN.",FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,add to map,uncertain,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,2,same_contributor_id,5900,78400,Sacramento,CA,95814,
"FACULTY FOR OUR UNIVERSITY'S FUTURE, A COMMITTEE SPONSORED BY THE CA FACULTY ASSOCIATION",FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,10400,78400,Sacramento,CA,95814,
"FACULTY FOR OUR UNIVERSITY'S FUTURE, A COMMITTEE SPONSORED BY THE CALIFORNIA FACULTY ASSOCIATION",FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,17,map1_bridge | same_contributor_id | same_contributor_id,243000,78400,Sacramento | SACRAMENTO,CA,95814 | 95814-3905,
"FACULTY FOR OUR UNIVERSITY'S FUTURE, A COMMITTEE SPONSORED BY THE CALIFORNIA FACULTY ASSOCIATION SMALL CONTRIBUTOR COMMITTEE",FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,11,same_contributor_id,46400,78400,Sacramento,CA,95814,
"FACULTY FOR OUR UNIVERSITY'S FUTURE, LOCAL COMMITTEE SPONSORED BY THE CALIFORNIA FACULTY ASSOCIATION",FACULTY FOR OUR UNIVERSITY'S FUTURE,4a599149-1397-4e75-9d59-a7db1c42c748,850007,org_rg_91_b,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge | same_contributor_id,65000,78400,Sacramento,CA,95814,
LABORERS LOCAL #1184 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),NA,908eaa05-4096-43bd-aacc-fd456f417098,NA,org_rg_9056_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,10749.97,50747.94,Riverside,CA,92501,
LABORERS LOCAL #585 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),NA,a27855aa-ce6c-4ec5-87b3-9fcd8fb911e5,NA,org_rg_9056_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1543.83,50747.94,Ventura,CA,93003,
LABORERS LOCAL #345 - GUNITE (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),NA,725251df-2dce-494e-be59-60575fa313f2,NA,org_rg_9056_c,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,592.29,50747.94,Burbank,CA,91504,
LABORERS LOCAL #89 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 89,afd4c1fc-7914-4027-be63-1c0d91530150,NA,org_rg_95_a,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6897.39,50747.94,San Diego,CA,92105,
LABORER'S INTERNATIONAL UNION OF NORTH AMERICA LOCAL 89 POLITICAL ACTION FUND,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 89,afd4c1fc-7914-4027-be63-1c0d91530150,1316497,org_rg_95_a,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,39200,220400,San Diego,CA,92105-5251,
LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 89,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 89,afd4c1fc-7914-4027-be63-1c0d91530150,NA,org_rg_95_a,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,exact_name_v1 | exact_name_v1 | map1_bridge,60000,220400,SAN DIEGO,CA,92105,
LABORER'S UNION LOCAL NO. 777 PAC,NA,2c4dd07b-5e45-467d-946c-d6759076ab54,NA,org_rg_95_b,uncertain,no,more than one canonical name,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy,20000,220400,Riverside,CA,92501-3510,this is the weird one
LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309 PAC,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309,6187c78a-16ed-4d3f-a37b-35f40c2127d1,851621,org_rg_95_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,same_contributor_id,22600,220400,Lakewood | LAKEWOOD,CA,90712,
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309,6187c78a-16ed-4d3f-a37b-35f40c2127d1,NA,org_rg_95_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,5900,220400,Lakewood,CA,90712,
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309 PAC,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309,6187c78a-16ed-4d3f-a37b-35f40c2127d1,851621,org_rg_95_c,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,51000,220400,Lakewood,CA,90712 | 90712-4118,
LABORERS LOCAL #1309 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 1309,6187c78a-16ed-4d3f-a37b-35f40c2127d1,NA,org_rg_95_c,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,7429.22,50747.94,Lakewood,CA,90712,
LABORERS LOCAL 185 PAC,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 185,e773af63-fd69-4883-9af9-0da50f65ca91,870122,org_rg_95_d,add to map,no,,adding_to_existing,FALSE,TRUE,FALSE,1,map1_bridge,19000,220400,Sacramento,CA,95814-4503,
LABORERS LOCAL 220 PAC,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 220,54e28465-f6d9-4c9b-a638-57859d82175f,1237416,org_rg_95_e,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,19600,220400,Sacramento,CA,95814-4602,
LABORERS LOCAL #220 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 220,54e28465-f6d9-4c9b-a638-57859d82175f,NA,org_rg_95_e,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,3677.3,50747.94,Bakersfield,CA,93302,
LABORERS LOCAL 652 PAC,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 652,0ab1f59b-7a29-44e7-9157-e466c03a7230,1251912,org_rg_95_f,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,1,map1_bridge,39200,220400,Santa Ana,CA,92701-6321,
LABORERS' INTERNATIONAL UNION LOCAL 652,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 652,0ab1f59b-7a29-44e7-9157-e466c03a7230,NA,org_rg_95_f,add to map,yes,,adding_to_existing,FALSE,TRUE,FALSE,8,exact_name_v1 | exact_name_v1 | map1_bridge,0,220400,SANTA ANA,CA,92701,
LABORERS LOCAL #652 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 652,0ab1f59b-7a29-44e7-9157-e466c03a7230,NA,org_rg_95_f,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5632.69,50747.94,Santa Ana,CA,92701,
LABORERS LOCAL UNION 270 PAC SMALL CONTRIBUTOR COMMITTEE,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 270,49d58ccd-72db-4962-837f-4d01c19db54f,901351,org_rg_95_g,in existing map,no,,adding_to_existing,TRUE,TRUE,FALSE,5,exact_name_v1 | exact_name_v1 | map1_bridge,12800,220400,Sacramento,CA,95814,
LABORERS LOCAL UNION NO. 783-PAC,NA,724f2b7d-914e-4c8b-81e4-d4f0010e666e,981333,org_rg_95_h,don't add,no,,adding_to_existing,TRUE,TRUE,FALSE,1,internal_fuzzy | map1_bridge,5000,220400,San Bernardino,CA,92408-2110,
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,NA,670d29c7-9b68-4780-8053-1f193efe7b97,NA,org_rg_95_i,don't add,no,,adding_to_existing,FALSE,TRUE,FALSE,1,internal_fuzzy+map1_bridge | map1_bridge,5000,220400,Stockton,CA,95215,unclear what this matches to
LABORERS LOCAL 300 SMALL CONTRIBUTOR COMMITTEE,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 300,a014938b-e708-4679-ba12-b259b2387b23,950674,org_rg_95_j,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,same_contributor_id,14300,220400,Los Angeles | LOS ANGELES,CA,90006 | 90006-5010,
LABORERS' LOCAL 300,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 300,a014938b-e708-4679-ba12-b259b2387b23,950674,org_rg_95_j,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,2,map1_bridge | same_contributor_id | same_contributor_id,11800,220400,Los Angeles,CA,90006,
LABORERS' LOCAL 300 SMALL CONTRIBUTOR COMMITTEE,LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 300,a014938b-e708-4679-ba12-b259b2387b23,950674,org_rg_95_j,in existing map,yes,,adding_to_existing,TRUE,TRUE,FALSE,3,map1_bridge | same_contributor_id | same_contributor_id,75900,220400,Los Angeles,CA,90006 | 90006-5010,
LABORERS LOCAL #300 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),LABORERS INTERNATIONAL UNION OF NORTH AMERICA LOCAL 300,a014938b-e708-4679-ba12-b259b2387b23,NA,org_rg_95_j,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,14225.25,50747.94,Los Angeles,CA,90020,
AT&T INC & ITS AFFILIATES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,478036,org_rg_1,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,1,same_contributor_id,2500,19600,Sacramento,CA,95814,
AT&T INC. AND ITS AFFILIATES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,478036,org_rg_1,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,3,same_contributor_id,19600,19600,Sacramento,CA,95814,
AT&T SERVICES INC. AND ITS AFFILIATES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,478036,org_rg_1,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,3,same_contributor_id,4500,19600,Sacramento,CA,95814,
AT&T AND AFFILIATED ENTITIES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,NA,org_rg_1,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,2,exact_name_v1 | exact_name_v1 | map1_bridge,10000,22500,Saint Louis,MO,63101,
AT&T SERVICES INC & ITS AFFILIATES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,NA,org_rg_1,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,1,exact_name_v1,2000,22500,Sacramnto,CA,95814,
AT&T SERVICES INC. AND ITS AFFILIATES,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,NA,org_rg_1,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,18,exact_name_v1 | exact_name_v1 | map1_bridge,83900,22500,Sacramento | SACRAMENTO | St. Louis,CA | MO,63101 | 95814 | 95814-3947,
"AT&T SERVICES, INC. & ITS AFFILIATES",AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,NA,org_rg_1,add to map,yes,mult pac ids per entity,adding_to_existing,FALSE,FALSE,FALSE,1,exact_name_v1,5000,8509.6,Sacramento,CA,95814,
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,NA,org_rg_1,in existing map,yes,mult pac ids per entity,adding_to_existing,TRUE,FALSE,FALSE,12,exact_name_v1,34209.6,8509.6,Sacramento | St. Louis,CA | MO,63101 | 95814,
AT&T CALIFORNIA EMPLOYEE PAC,AT&T,d133eb39-e83a-4a43-86ed-26b4527c99fb,981470,org_rg_1,add to map,yes,mult pac ids per entity,new_entity,FALSE,FALSE,FALSE,3,same_contributor_id,9675,5175,San Francisco,CA,94108,
